Location,Population,date,HighestInfectionCount,PercentPopulationInfected
Fiji,896444,2020-03-05,0,0
Fiji,896444,2020-03-06,0,0
Fiji,896444,2020-03-07,0,0
Fiji,896444,2020-03-08,0,0
Fiji,896444,2020-03-09,0,0
Fiji,896444,2020-03-10,0,0
Fiji,896444,2020-03-11,0,0
Fiji,896444,2020-03-12,0,0
Fiji,896444,2020-03-13,0,0
Fiji,896444,2020-03-14,0,0
Fiji,896444,2020-03-15,0,0
Fiji,896444,2020-03-16,0,0
Fiji,896444,2020-03-17,0,0
Fiji,896444,2020-03-18,0,0
Guatemala,17915567,2020-02-17,0,0
Guatemala,17915567,2020-02-18,0,0
Guatemala,17915567,2020-02-19,0,0
Guatemala,17915567,2020-02-20,0,0
Guatemala,17915567,2020-02-21,0,0
Guatemala,17915567,2020-02-22,0,0
Guatemala,17915567,2020-02-23,0,0
Guatemala,17915567,2020-02-24,0,0
Guatemala,17915567,2020-02-25,0,0
Guatemala,17915567,2020-02-26,0,0
Guatemala,17915567,2020-02-27,0,0
Guatemala,17915567,2020-02-28,0,0
Guatemala,17915567,2020-02-29,0,0
Guatemala,17915567,2020-03-01,0,0
Guatemala,17915567,2020-03-02,0,0
Guatemala,17915567,2020-03-03,0,0
Guatemala,17915567,2020-03-04,0,0
Guatemala,17915567,2020-03-05,0,0
Guatemala,17915567,2020-03-06,0,0
Guatemala,17915567,2020-03-07,0,0
Guatemala,17915567,2020-03-08,0,0
Guatemala,17915567,2020-03-09,0,0
Guatemala,17915567,2020-03-10,0,0
Guatemala,17915567,2020-03-11,0,0
Guatemala,17915567,2020-03-12,0,0
Guatemala,17915567,2020-03-13,0,0
Guernsey,67052,2021-01-24,0,0
Guernsey,67052,2021-01-25,0,0
Guernsey,67052,2021-01-26,0,0
Guernsey,67052,2021-01-27,0,0
Guernsey,67052,2021-01-28,0,0
Guernsey,67052,2021-01-29,0,0
Guernsey,67052,2021-01-30,0,0
Guernsey,67052,2021-01-31,0,0
Guernsey,67052,2021-02-01,0,0
Guernsey,67052,2021-02-02,0,0
Guernsey,67052,2021-02-03,0,0
Guernsey,67052,2021-02-04,0,0
Guernsey,67052,2021-02-05,0,0
Guernsey,67052,2021-02-06,0,0
Guernsey,67052,2021-02-07,0,0
Guernsey,67052,2021-02-08,0,0
Guernsey,67052,2021-02-09,0,0
Guernsey,67052,2021-02-10,0,0
Guernsey,67052,2021-02-11,0,0
Guernsey,67052,2021-02-12,0,0
Guernsey,67052,2021-02-13,0,0
Guernsey,67052,2021-02-14,0,0
Guernsey,67052,2021-02-15,0,0
Guernsey,67052,2021-02-16,0,0
Guernsey,67052,2021-02-17,0,0
Guernsey,67052,2021-02-18,0,0
Guernsey,67052,2021-02-19,0,0
Guernsey,67052,2021-02-20,0,0
Guernsey,67052,2021-02-21,0,0
Guernsey,67052,2021-02-22,0,0
Guernsey,67052,2021-02-23,0,0
Guernsey,67052,2021-02-24,0,0
Guernsey,67052,2021-02-25,0,0
Guernsey,67052,2021-02-26,0,0
Guernsey,67052,2021-02-27,0,0
Guernsey,67052,2021-02-28,0,0
Guernsey,67052,2021-03-01,0,0
Guernsey,67052,2021-03-02,0,0
Guernsey,67052,2021-03-03,0,0
Guernsey,67052,2021-03-04,0,0
Guernsey,67052,2021-03-05,0,0
Guernsey,67052,2021-03-06,0,0
Guernsey,67052,2021-03-07,0,0
Guernsey,67052,2021-03-08,0,0
Guernsey,67052,2021-03-09,0,0
Guernsey,67052,2021-03-10,0,0
Guernsey,67052,2021-03-11,0,0
Guernsey,67052,2021-03-12,0,0
Guernsey,67052,2021-03-13,0,0
Guernsey,67052,2021-03-14,0,0
Guernsey,67052,2021-03-15,0,0
Guernsey,67052,2021-03-16,0,0
Guernsey,67052,2021-03-17,0,0
Guernsey,67052,2021-03-18,0,0
Guernsey,67052,2021-03-19,0,0
Guernsey,67052,2021-03-20,0,0
Guernsey,67052,2021-03-21,0,0
Guernsey,67052,2021-03-22,0,0
Guernsey,67052,2021-03-23,0,0
Guernsey,67052,2021-03-24,0,0
Guernsey,67052,2021-03-25,0,0
Guernsey,67052,2021-03-26,0,0
Guernsey,67052,2021-03-27,0,0
Guernsey,67052,2021-03-28,0,0
Guernsey,67052,2021-03-29,0,0
Guernsey,67052,2021-03-30,0,0
Guernsey,67052,2021-03-31,0,0
Guernsey,67052,2021-04-01,0,0
Guernsey,67052,2021-04-02,0,0
Guernsey,67052,2021-04-03,0,0
Guernsey,67052,2021-04-04,0,0
Guernsey,67052,2021-04-05,0,0
Guernsey,67052,2021-04-06,0,0
Guernsey,67052,2021-04-07,0,0
Guernsey,67052,2021-04-08,0,0
Guernsey,67052,2021-04-09,0,0
Guernsey,67052,2021-04-10,0,0
Guernsey,67052,2021-04-11,0,0
Guernsey,67052,2021-04-12,0,0
Guernsey,67052,2021-04-13,0,0
Guernsey,67052,2021-04-14,0,0
Guernsey,67052,2021-04-15,0,0
Guernsey,67052,2021-04-16,0,0
Guernsey,67052,2021-04-17,0,0
Guernsey,67052,2021-04-18,0,0
Guernsey,67052,2021-04-19,0,0
Guernsey,67052,2021-04-20,0,0
Curacao,164100,2021-03-29,0,0
Curacao,164100,2021-03-30,0,0
Curacao,164100,2021-03-31,0,0
Curacao,164100,2021-04-01,0,0
Curacao,164100,2021-04-02,0,0
Curacao,164100,2021-04-03,0,0
Curacao,164100,2021-04-04,0,0
Curacao,164100,2021-04-05,0,0
Curacao,164100,2021-04-06,0,0
Curacao,164100,2021-04-07,0,0
Curacao,164100,2021-04-08,0,0
Curacao,164100,2021-04-09,0,0
Curacao,164100,2021-04-10,0,0
Curacao,164100,2021-04-11,0,0
Curacao,164100,2021-04-12,0,0
Curacao,164100,2021-04-13,0,0
Curacao,164100,2021-04-14,0,0
Curacao,164100,2021-04-15,0,0
Curacao,164100,2021-04-16,0,0
Curacao,164100,2021-04-17,0,0
Curacao,164100,2021-04-18,0,0
Curacao,164100,2021-04-19,0,0
Curacao,164100,2021-04-20,0,0
Curacao,164100,2021-04-21,0,0
Curacao,164100,2021-04-22,0,0
Curacao,164100,2021-04-23,0,0
Curacao,164100,2021-04-24,0,0
Curacao,164100,2021-04-25,0,0
Curacao,164100,2021-04-26,0,0
Curacao,164100,2021-04-27,0,0
Curacao,164100,2021-04-28,0,0
Curacao,164100,2021-04-29,0,0
Curacao,164100,2021-04-30,0,0
Cyprus,875899,2020-02-02,0,0
Cyprus,875899,2020-03-08,0,0
Denmark,5792203,2020-02-02,0,0
Denmark,5792203,2020-02-03,0,0
Denmark,5792203,2020-02-04,0,0
Denmark,5792203,2020-02-05,0,0
Denmark,5792203,2020-02-06,0,0
Denmark,5792203,2020-02-07,0,0
Denmark,5792203,2020-02-08,0,0
Denmark,5792203,2020-02-09,0,0
Denmark,5792203,2020-02-10,0,0
Denmark,5792203,2020-02-11,0,0
Denmark,5792203,2020-02-12,0,0
Denmark,5792203,2020-02-13,0,0
Denmark,5792203,2020-02-14,0,0
Denmark,5792203,2020-02-15,0,0
Denmark,5792203,2020-02-16,0,0
Denmark,5792203,2020-02-17,0,0
Denmark,5792203,2020-02-18,0,0
Denmark,5792203,2020-02-19,0,0
Denmark,5792203,2020-02-20,0,0
Denmark,5792203,2020-02-21,0,0
Denmark,5792203,2020-02-22,0,0
Denmark,5792203,2020-02-23,0,0
Denmark,5792203,2020-02-24,0,0
Denmark,5792203,2020-02-25,0,0
Denmark,5792203,2020-02-26,0,0
Gibraltar,33691,2021-01-10,0,0
Gibraltar,33691,2021-01-11,0,0
Gibraltar,33691,2021-01-12,0,0
Gibraltar,33691,2021-01-13,0,0
Gibraltar,33691,2021-01-14,0,0
Gibraltar,33691,2021-01-15,0,0
Gibraltar,33691,2021-01-16,0,0
Gibraltar,33691,2021-01-17,0,0
Gibraltar,33691,2021-01-18,0,0
Gibraltar,33691,2021-01-19,0,0
Gibraltar,33691,2021-01-20,0,0
Gibraltar,33691,2021-01-21,0,0
Gibraltar,33691,2021-01-22,0,0
Gibraltar,33691,2021-01-23,0,0
Gibraltar,33691,2021-01-24,0,0
Gibraltar,33691,2021-01-25,0,0
Gibraltar,33691,2021-01-26,0,0
Gibraltar,33691,2021-01-27,0,0
Gibraltar,33691,2021-01-28,0,0
Gibraltar,33691,2021-01-29,0,0
Gibraltar,33691,2021-01-30,0,0
Gibraltar,33691,2021-01-31,0,0
Gibraltar,33691,2021-02-01,0,0
Gibraltar,33691,2021-02-02,0,0
Gibraltar,33691,2021-02-03,0,0
Gibraltar,33691,2021-02-04,0,0
Gibraltar,33691,2021-02-05,0,0
Gibraltar,33691,2021-02-06,0,0
Gibraltar,33691,2021-02-07,0,0
Gibraltar,33691,2021-02-08,0,0
Gibraltar,33691,2021-02-09,0,0
Gibraltar,33691,2021-02-10,0,0
Gibraltar,33691,2021-02-11,0,0
Gibraltar,33691,2021-02-12,0,0
Gibraltar,33691,2021-02-13,0,0
Gibraltar,33691,2021-02-14,0,0
Gibraltar,33691,2021-02-15,0,0
Gibraltar,33691,2021-02-16,0,0
Gibraltar,33691,2021-02-17,0,0
Gibraltar,33691,2021-02-18,0,0
Gibraltar,33691,2021-02-19,0,0
Gibraltar,33691,2021-02-20,0,0
Gibraltar,33691,2021-02-21,0,0
Gibraltar,33691,2021-02-22,0,0
Gibraltar,33691,2021-02-23,0,0
Gibraltar,33691,2021-02-24,0,0
Gibraltar,33691,2021-02-25,0,0
Gibraltar,33691,2021-02-26,0,0
Gibraltar,33691,2021-02-27,0,0
Gibraltar,33691,2021-02-28,0,0
Gibraltar,33691,2021-03-01,0,0
Gibraltar,33691,2021-03-02,0,0
Gibraltar,33691,2021-03-03,0,0
Gibraltar,33691,2021-03-04,0,0
Gibraltar,33691,2021-03-05,0,0
Gibraltar,33691,2021-03-06,0,0
Gibraltar,33691,2021-03-07,0,0
Gibraltar,33691,2021-03-08,0,0
Gibraltar,33691,2021-03-09,0,0
Gibraltar,33691,2021-03-10,0,0
Gibraltar,33691,2021-03-11,0,0
Gibraltar,33691,2021-03-12,0,0
Gibraltar,33691,2021-03-13,0,0
Gibraltar,33691,2021-03-14,0,0
Gibraltar,33691,2021-03-15,0,0
Gibraltar,33691,2021-03-16,0,0
Gibraltar,33691,2021-03-17,0,0
Gibraltar,33691,2021-03-18,0,0
Gibraltar,33691,2021-03-19,0,0
Gibraltar,33691,2021-03-20,0,0
Gibraltar,33691,2021-03-21,0,0
Gibraltar,33691,2021-03-22,0,0
Gibraltar,33691,2021-03-23,0,0
Gibraltar,33691,2021-03-24,0,0
Gibraltar,33691,2021-03-25,0,0
Gibraltar,33691,2021-03-26,0,0
Gibraltar,33691,2021-03-27,0,0
Gibraltar,33691,2021-03-28,0,0
Gibraltar,33691,2021-03-29,0,0
Gibraltar,33691,2021-03-30,0,0
Gibraltar,33691,2021-03-31,0,0
Gibraltar,33691,2021-04-01,0,0
Gibraltar,33691,2021-04-02,0,0
Gibraltar,33691,2021-04-03,0,0
Gibraltar,33691,2021-04-04,0,0
Gibraltar,33691,2021-04-05,0,0
Gibraltar,33691,2021-04-06,0,0
Gibraltar,33691,2021-04-07,0,0
Gibraltar,33691,2021-04-08,0,0
Gibraltar,33691,2021-04-09,0,0
Gibraltar,33691,2021-04-10,0,0
Gibraltar,33691,2021-04-11,0,0
Gibraltar,33691,2021-04-12,0,0
Gibraltar,33691,2021-04-13,0,0
Gibraltar,33691,2021-04-14,0,0
Gibraltar,33691,2021-04-15,0,0
Gibraltar,33691,2021-04-16,0,0
Gibraltar,33691,2021-04-17,0,0
Gibraltar,33691,2021-04-18,0,0
Gibraltar,33691,2021-04-19,0,0
Gibraltar,33691,2021-04-20,0,0
Gibraltar,33691,2021-04-21,0,0
Gibraltar,33691,2021-04-22,0,0
Gibraltar,33691,2021-04-23,0,0
Gibraltar,33691,2021-04-24,0,0
Gibraltar,33691,2021-04-25,0,0
Gibraltar,33691,2021-04-26,0,0
Gibraltar,33691,2021-04-27,0,0
Gibraltar,33691,2021-04-28,0,0
Gibraltar,33691,2021-04-29,0,0
Gibraltar,33691,2021-04-30,0,0
Greenland,56772,2021-01-27,0,0
Greenland,56772,2021-01-28,0,0
Greenland,56772,2021-01-29,0,0
Greenland,56772,2021-01-30,0,0
Greenland,56772,2021-01-31,0,0
Greenland,56772,2021-02-01,0,0
Greenland,56772,2021-02-02,0,0
Greenland,56772,2021-02-03,0,0
Greenland,56772,2021-02-04,0,0
Greenland,56772,2021-02-05,0,0
Greenland,56772,2021-02-06,0,0
Greenland,56772,2021-02-07,0,0
Greenland,56772,2021-02-08,0,0
Greenland,56772,2021-02-09,0,0
Greenland,56772,2021-02-10,0,0
Greenland,56772,2021-02-11,0,0
Greenland,56772,2021-02-12,0,0
Greenland,56772,2021-02-13,0,0
Greenland,56772,2021-02-14,0,0
Greenland,56772,2021-02-15,0,0
Greenland,56772,2021-02-16,0,0
Greenland,56772,2021-02-17,0,0
Greenland,56772,2021-02-18,0,0
Greenland,56772,2021-02-19,0,0
Greenland,56772,2021-02-20,0,0
Greenland,56772,2021-02-21,0,0
Greenland,56772,2021-02-22,0,0
Greenland,56772,2021-02-23,0,0
Greenland,56772,2021-02-24,0,0
Greenland,56772,2021-02-25,0,0
Greenland,56772,2021-02-26,0,0
Greenland,56772,2021-02-27,0,0
Greenland,56772,2021-02-28,0,0
Greenland,56772,2021-03-01,0,0
Greenland,56772,2021-03-02,0,0
Greenland,56772,2021-03-03,0,0
Greenland,56772,2021-03-04,0,0
Greenland,56772,2021-03-05,0,0
Greenland,56772,2021-03-06,0,0
Greenland,56772,2021-03-07,0,0
Greenland,56772,2021-03-08,0,0
Greenland,56772,2021-03-09,0,0
Greenland,56772,2021-03-10,0,0
Greenland,56772,2021-03-11,0,0
Greenland,56772,2021-03-12,0,0
Greenland,56772,2021-03-13,0,0
Greenland,56772,2021-03-14,0,0
Greenland,56772,2021-03-15,0,0
Greenland,56772,2021-03-16,0,0
Greenland,56772,2021-03-17,0,0
Greenland,56772,2021-03-18,0,0
Greenland,56772,2021-03-19,0,0
Greenland,56772,2021-03-20,0,0
Greenland,56772,2021-03-21,0,0
Greenland,56772,2021-03-22,0,0
Greenland,56772,2021-03-23,0,0
Greenland,56772,2021-03-24,0,0
Greenland,56772,2021-03-25,0,0
Greenland,56772,2021-03-26,0,0
Greenland,56772,2021-03-27,0,0
Greenland,56772,2021-03-28,0,0
Greenland,56772,2021-03-29,0,0
Greenland,56772,2021-03-30,0,0
Greenland,56772,2021-03-31,0,0
Greenland,56772,2021-04-01,0,0
Greenland,56772,2021-04-02,0,0
Greenland,56772,2021-04-03,0,0
Greenland,56772,2021-04-04,0,0
Greenland,56772,2021-04-05,0,0
Greenland,56772,2021-04-06,0,0
Greenland,56772,2021-04-07,0,0
Greenland,56772,2021-04-08,0,0
Greenland,56772,2021-04-09,0,0
Greenland,56772,2021-04-10,0,0
Greenland,56772,2021-04-11,0,0
Greenland,56772,2021-04-12,0,0
Greenland,56772,2021-04-13,0,0
Greenland,56772,2021-04-14,0,0
Greenland,56772,2021-04-15,0,0
Greenland,56772,2021-04-16,0,0
Greenland,56772,2021-04-17,0,0
Greenland,56772,2021-04-18,0,0
Greenland,56772,2021-04-19,0,0
Greenland,56772,2021-04-20,0,0
Greenland,56772,2021-04-21,0,0
Greenland,56772,2021-04-22,0,0
Greenland,56772,2021-04-23,0,0
Greenland,56772,2021-04-24,0,0
Greenland,56772,2021-04-25,0,0
Greenland,56772,2021-04-26,0,0
Greenland,56772,2021-04-27,0,0
Greenland,56772,2021-04-28,0,0
Greenland,56772,2021-04-29,0,0
Slovenia,2078932,2020-02-02,0,0
Slovenia,2078932,2020-02-03,0,0
Slovenia,2078932,2020-02-04,0,0
Slovenia,2078932,2020-02-05,0,0
Slovenia,2078932,2020-02-06,0,0
Slovenia,2078932,2020-02-07,0,0
Slovenia,2078932,2020-02-08,0,0
Slovenia,2078932,2020-02-09,0,0
Slovenia,2078932,2020-02-10,0,0
Slovenia,2078932,2020-02-11,0,0
Slovenia,2078932,2020-02-12,0,0
Slovenia,2078932,2020-02-13,0,0
Slovenia,2078932,2020-02-14,0,0
Slovenia,2078932,2020-02-15,0,0
Slovenia,2078932,2020-02-16,0,0
Slovenia,2078932,2020-02-17,0,0
Slovenia,2078932,2020-02-18,0,0
Slovenia,2078932,2020-02-19,0,0
Slovenia,2078932,2020-02-20,0,0
Slovenia,2078932,2020-02-21,0,0
Slovenia,2078932,2020-02-22,0,0
Slovenia,2078932,2020-02-23,0,0
Slovenia,2078932,2020-02-24,0,0
Slovenia,2078932,2020-02-25,0,0
Slovenia,2078932,2020-02-26,0,0
Slovenia,2078932,2020-02-27,0,0
Slovenia,2078932,2020-02-28,0,0
Slovenia,2078932,2020-02-29,0,0
Slovenia,2078932,2020-03-01,0,0
Slovenia,2078932,2020-03-02,0,0
Slovenia,2078932,2020-03-03,0,0
Slovenia,2078932,2020-03-04,0,0
Sudan,43849269,2020-03-12,0,0
Sudan,43849269,2020-03-13,0,0
Tonga,105697,2021-04-14,0,0
Tonga,105697,2021-04-15,0,0
Tonga,105697,2021-04-16,0,0
Tonga,105697,2021-04-17,0,0
Tonga,105697,2021-04-18,0,0
Tonga,105697,2021-04-19,0,0
Tonga,105697,2021-04-20,0,0
Tonga,105697,2021-04-21,0,0
Tonga,105697,2021-04-22,0,0
Tonga,105697,2021-04-23,0,0
Tonga,105697,2021-04-24,0,0
Tonga,105697,2021-04-25,0,0
Tonga,105697,2021-04-26,0,0
Turks and Caicos Islands,38718,2021-01-10,0,0
Turks and Caicos Islands,38718,2021-01-11,0,0
Turks and Caicos Islands,38718,2021-01-12,0,0
Turks and Caicos Islands,38718,2021-01-13,0,0
Turks and Caicos Islands,38718,2021-01-14,0,0
Turks and Caicos Islands,38718,2021-01-15,0,0
Turks and Caicos Islands,38718,2021-01-16,0,0
Turks and Caicos Islands,38718,2021-01-17,0,0
Turks and Caicos Islands,38718,2021-01-18,0,0
Turks and Caicos Islands,38718,2021-01-19,0,0
Turks and Caicos Islands,38718,2021-01-20,0,0
Turks and Caicos Islands,38718,2021-01-21,0,0
Turks and Caicos Islands,38718,2021-01-22,0,0
Turks and Caicos Islands,38718,2021-01-23,0,0
Turks and Caicos Islands,38718,2021-01-24,0,0
Turks and Caicos Islands,38718,2021-01-25,0,0
Turks and Caicos Islands,38718,2021-01-26,0,0
Turks and Caicos Islands,38718,2021-01-27,0,0
Turks and Caicos Islands,38718,2021-01-28,0,0
Turks and Caicos Islands,38718,2021-01-29,0,0
Turks and Caicos Islands,38718,2021-01-30,0,0
Turks and Caicos Islands,38718,2021-01-31,0,0
Turks and Caicos Islands,38718,2021-02-01,0,0
Turks and Caicos Islands,38718,2021-02-02,0,0
Turks and Caicos Islands,38718,2021-02-03,0,0
Turks and Caicos Islands,38718,2021-02-04,0,0
Turks and Caicos Islands,38718,2021-02-05,0,0
Turks and Caicos Islands,38718,2021-02-06,0,0
Turks and Caicos Islands,38718,2021-02-07,0,0
Turks and Caicos Islands,38718,2021-02-08,0,0
Turks and Caicos Islands,38718,2021-02-09,0,0
Turks and Caicos Islands,38718,2021-02-10,0,0
Turks and Caicos Islands,38718,2021-02-11,0,0
Turks and Caicos Islands,38718,2021-02-12,0,0
Turks and Caicos Islands,38718,2021-02-13,0,0
Turks and Caicos Islands,38718,2021-02-14,0,0
Turks and Caicos Islands,38718,2021-02-15,0,0
Turks and Caicos Islands,38718,2021-02-16,0,0
Turks and Caicos Islands,38718,2021-02-17,0,0
Turks and Caicos Islands,38718,2021-02-18,0,0
Turks and Caicos Islands,38718,2021-02-19,0,0
Turks and Caicos Islands,38718,2021-02-20,0,0
Turks and Caicos Islands,38718,2021-02-21,0,0
Turks and Caicos Islands,38718,2021-02-22,0,0
Turks and Caicos Islands,38718,2021-02-23,0,0
Turks and Caicos Islands,38718,2021-02-24,0,0
Turks and Caicos Islands,38718,2021-02-25,0,0
Turks and Caicos Islands,38718,2021-02-26,0,0
Turks and Caicos Islands,38718,2021-02-27,0,0
Turks and Caicos Islands,38718,2021-02-28,0,0
Turks and Caicos Islands,38718,2021-03-01,0,0
Turks and Caicos Islands,38718,2021-03-02,0,0
Turks and Caicos Islands,38718,2021-03-03,0,0
Turks and Caicos Islands,38718,2021-03-04,0,0
Turks and Caicos Islands,38718,2021-03-05,0,0
Turks and Caicos Islands,38718,2021-03-06,0,0
Turks and Caicos Islands,38718,2021-03-07,0,0
Turks and Caicos Islands,38718,2021-03-08,0,0
Turks and Caicos Islands,38718,2021-03-09,0,0
Turks and Caicos Islands,38718,2021-03-10,0,0
Turks and Caicos Islands,38718,2021-03-11,0,0
Turks and Caicos Islands,38718,2021-03-12,0,0
Turks and Caicos Islands,38718,2021-03-13,0,0
Turks and Caicos Islands,38718,2021-03-14,0,0
Turks and Caicos Islands,38718,2021-03-15,0,0
Turks and Caicos Islands,38718,2021-03-16,0,0
Turks and Caicos Islands,38718,2021-03-17,0,0
Turks and Caicos Islands,38718,2021-03-18,0,0
Turks and Caicos Islands,38718,2021-03-19,0,0
Turks and Caicos Islands,38718,2021-03-20,0,0
Turks and Caicos Islands,38718,2021-03-21,0,0
Turks and Caicos Islands,38718,2021-03-22,0,0
Turks and Caicos Islands,38718,2021-03-23,0,0
Turks and Caicos Islands,38718,2021-03-24,0,0
Turks and Caicos Islands,38718,2021-03-25,0,0
Turks and Caicos Islands,38718,2021-03-26,0,0
Turks and Caicos Islands,38718,2021-03-27,0,0
Turks and Caicos Islands,38718,2021-03-28,0,0
Turks and Caicos Islands,38718,2021-03-29,0,0
Turks and Caicos Islands,38718,2021-03-30,0,0
Turks and Caicos Islands,38718,2021-03-31,0,0
Turks and Caicos Islands,38718,2021-04-01,0,0
Turks and Caicos Islands,38718,2021-04-02,0,0
Turks and Caicos Islands,38718,2021-04-03,0,0
Turks and Caicos Islands,38718,2021-04-04,0,0
Turks and Caicos Islands,38718,2021-04-05,0,0
Turks and Caicos Islands,38718,2021-04-06,0,0
Turks and Caicos Islands,38718,2021-04-07,0,0
Turks and Caicos Islands,38718,2021-04-08,0,0
Turks and Caicos Islands,38718,2021-04-09,0,0
Turks and Caicos Islands,38718,2021-04-10,0,0
Turks and Caicos Islands,38718,2021-04-11,0,0
Taiwan,23816775,2020-01-16,0,0
Taiwan,23816775,2020-01-17,0,0
Taiwan,23816775,2020-01-18,0,0
Taiwan,23816775,2020-01-19,0,0
Taiwan,23816775,2020-01-20,0,0
Taiwan,23816775,2020-01-21,0,0
Thailand,69799978,2020-01-04,0,0
Thailand,69799978,2020-01-05,0,0
Thailand,69799978,2020-01-06,0,0
Thailand,69799978,2020-01-07,0,0
Thailand,69799978,2020-01-08,0,0
Thailand,69799978,2020-01-09,0,0
Thailand,69799978,2020-01-10,0,0
Thailand,69799978,2020-01-11,0,0
Thailand,69799978,2020-01-12,0,0
Thailand,69799978,2020-01-13,0,0
Thailand,69799978,2020-01-14,0,0
Thailand,69799978,2020-01-15,0,0
Thailand,69799978,2020-01-16,0,0
Thailand,69799978,2020-01-17,0,0
Thailand,69799978,2020-01-18,0,0
Thailand,69799978,2020-01-19,0,0
Thailand,69799978,2020-01-20,0,0
Thailand,69799978,2020-01-21,0,0
Togo,8278737,2020-03-04,0,0
Togo,8278737,2020-03-05,0,0
South Africa,59308690,2020-02-07,0,0
South Africa,59308690,2020-02-08,0,0
South Africa,59308690,2020-02-09,0,0
South Africa,59308690,2020-02-10,0,0
South Africa,59308690,2020-02-11,0,0
South Africa,59308690,2020-02-12,0,0
South Africa,59308690,2020-02-13,0,0
South Africa,59308690,2020-02-14,0,0
South Africa,59308690,2020-02-15,0,0
South Africa,59308690,2020-02-16,0,0
South Africa,59308690,2020-02-17,0,0
South Africa,59308690,2020-02-18,0,0
South Africa,59308690,2020-02-19,0,0
South Africa,59308690,2020-02-20,0,0
South Africa,59308690,2020-02-21,0,0
South Africa,59308690,2020-02-22,0,0
South Africa,59308690,2020-02-23,0,0
South Africa,59308690,2020-02-24,0,0
South Africa,59308690,2020-02-25,0,0
South Africa,59308690,2020-02-26,0,0
South Africa,59308690,2020-02-27,0,0
South Africa,59308690,2020-02-28,0,0
South Africa,59308690,2020-02-29,0,0
South Africa,59308690,2020-03-01,0,0
South Africa,59308690,2020-03-02,0,0
South Africa,59308690,2020-03-03,0,0
South Africa,59308690,2020-03-04,0,0
South America,430759772,2020-02-22,0,0
South Korea,51269183,2020-01-21,0,0
Africa,1340598113,2020-02-13,0,0
Albania,2877800,2020-02-25,0,0
Albania,2877800,2020-02-26,0,0
Albania,2877800,2020-02-27,0,0
Albania,2877800,2020-02-28,0,0
Albania,2877800,2020-02-29,0,0
Albania,2877800,2020-03-01,0,0
Albania,2877800,2020-03-02,0,0
Albania,2877800,2020-03-03,0,0
Albania,2877800,2020-03-04,0,0
Albania,2877800,2020-03-05,0,0
Albania,2877800,2020-03-06,0,0
Albania,2877800,2020-03-07,0,0
Albania,2877800,2020-03-08,0,0
Anguilla,15002,2021-02-04,0,0
Anguilla,15002,2021-02-05,0,0
Anguilla,15002,2021-02-06,0,0
Anguilla,15002,2021-02-07,0,0
Anguilla,15002,2021-02-08,0,0
Anguilla,15002,2021-02-09,0,0
Anguilla,15002,2021-02-10,0,0
Anguilla,15002,2021-02-11,0,0
Anguilla,15002,2021-02-12,0,0
Anguilla,15002,2021-02-13,0,0
Anguilla,15002,2021-02-14,0,0
Anguilla,15002,2021-02-15,0,0
Anguilla,15002,2021-02-16,0,0
Anguilla,15002,2021-02-17,0,0
Anguilla,15002,2021-02-18,0,0
Anguilla,15002,2021-02-19,0,0
Anguilla,15002,2021-02-20,0,0
Anguilla,15002,2021-02-21,0,0
Anguilla,15002,2021-02-22,0,0
Anguilla,15002,2021-02-23,0,0
Anguilla,15002,2021-02-24,0,0
Anguilla,15002,2021-02-25,0,0
Anguilla,15002,2021-02-26,0,0
Anguilla,15002,2021-02-27,0,0
Anguilla,15002,2021-02-28,0,0
Anguilla,15002,2021-03-01,0,0
Anguilla,15002,2021-03-02,0,0
Anguilla,15002,2021-03-03,0,0
Anguilla,15002,2021-03-04,0,0
Anguilla,15002,2021-03-05,0,0
Anguilla,15002,2021-03-06,0,0
Anguilla,15002,2021-03-07,0,0
Anguilla,15002,2021-03-08,0,0
Anguilla,15002,2021-03-09,0,0
Anguilla,15002,2021-03-10,0,0
Anguilla,15002,2021-03-11,0,0
Anguilla,15002,2021-03-12,0,0
Anguilla,15002,2021-03-13,0,0
Anguilla,15002,2021-03-14,0,0
Anguilla,15002,2021-03-15,0,0
Anguilla,15002,2021-03-16,0,0
Anguilla,15002,2021-03-17,0,0
Anguilla,15002,2021-03-18,0,0
Anguilla,15002,2021-03-19,0,0
Anguilla,15002,2021-03-20,0,0
Anguilla,15002,2021-03-21,0,0
Anguilla,15002,2021-03-22,0,0
Anguilla,15002,2021-03-23,0,0
Anguilla,15002,2021-03-24,0,0
Anguilla,15002,2021-03-25,0,0
Anguilla,15002,2021-03-26,0,0
Anguilla,15002,2021-03-27,0,0
Anguilla,15002,2021-03-28,0,0
Anguilla,15002,2021-03-29,0,0
Anguilla,15002,2021-03-30,0,0
Anguilla,15002,2021-03-31,0,0
Anguilla,15002,2021-04-01,0,0
Anguilla,15002,2021-04-02,0,0
Anguilla,15002,2021-04-03,0,0
Anguilla,15002,2021-04-04,0,0
